DATE,TIME,Temp,Rain
2023/7/22 0:00,16:00:00,31.1,0
2023/7/22 0:00,17:00:00,29.8,0
2023/7/22 0:00,18:00:00,28.3,0
2023/7/22 0:00,19:00:00,27.2,0
2023/7/22 0:00,20:00:00,26.4,0
2023/7/22 0:00,21:00:00,25.9,0
2023/7/22 0:00,22:00:00,25.2,0
2023/7/22 0:00,23:00:00,24.5,0
2023/7/23 0:00,0:00:00,24.8,0
2023/7/23 0:00,1:00:00,24.6,0
2023/7/23 0:00,2:00:00,23.8,0
2023/7/23 0:00,3:00:00,23.9,0
2023/7/23 0:00,4:00:00,23.5,0
2023/7/23 0:00,5:00:00,23.7,0
2023/7/23 0:00,6:00:00,24.3,0
2023/7/23 0:00,7:00:00,25.7,0
2023/7/23 0:00,8:00:00,26.7,0
2023/7/23 0:00,9:00:00,27.4,0
2023/7/23 0:00,10:00:00,29.8,0
2023/7/23 0:00,11:00:00,30.5,0
2023/7/23 0:00,12:00:00,30.8,0
2023/7/23 0:00,13:00:00,32.9,0
2023/7/23 0:00,14:00:00,33,0
2023/7/23 0:00,15:00:00,32.4,0
2023/7/23 0:00,16:00:00,32.3,0
2023/7/23 0:00,17:00:00,31.2,0
2023/7/23 0:00,18:00:00,29.7,0
2023/7/23 0:00,19:00:00,28.6,0
2023/7/23 0:00,20:00:00,27.2,0
2023/7/23 0:00,21:00:00,26.7,0
2023/7/23 0:00,22:00:00,25.9,0
2023/7/23 0:00,23:00:00,25.4,0
2023/7/24 0:00,0:00:00,24.7,0
2023/7/24 0:00,1:00:00,24.3,0
2023/7/24 0:00,2:00:00,24.3,0
2023/7/24 0:00,3:00:00,24.3,0
2023/7/24 0:00,4:00:00,24.4,0
2023/7/24 0:00,5:00:00,23.8,0
2023/7/24 0:00,6:00:00,24.7,0
2023/7/24 0:00,7:00:00,27,0
2023/7/24 0:00,8:00:00,28.1,0
2023/7/24 0:00,9:00:00,30.3,0
2023/7/24 0:00,10:00:00,31,0
2023/7/24 0:00,11:00:00,31.4,0
2023/7/24 0:00,12:00:00,32.2,0
2023/7/24 0:00,13:00:00,33.3,0
2023/7/24 0:00,14:00:00,34.3,0
2023/7/24 0:00,15:00:00,34,0
2023/7/24 0:00,16:00:00,33.1,0
2023/7/24 0:00,17:00:00,31.2,0
2023/7/24 0:00,18:00:00,29.6,0
2023/7/24 0:00,19:00:00,28.4,0
2023/7/24 0:00,20:00:00,27.7,0
2023/7/24 0:00,21:00:00,27.1,0
2023/7/24 0:00,22:00:00,26.9,0
2023/7/24 0:00,23:00:00,26.9,0
2023/7/25 0:00,0:00:00,25.9,0
2023/7/25 0:00,1:00:00,25.1,0
2023/7/25 0:00,2:00:00,24.7,0
2023/7/25 0:00,3:00:00,24.9,0
2023/7/25 0:00,4:00:00,24.7,0
2023/7/25 0:00,5:00:00,24.7,0
2023/7/25 0:00,6:00:00,25.7,0
2023/7/25 0:00,7:00:00,28,0
2023/7/25 0:00,8:00:00,29.3,0
2023/7/25 0:00,9:00:00,31.2,0
2023/7/25 0:00,10:00:00,33.1,0
2023/7/25 0:00,11:00:00,33.8,0
2023/7/25 0:00,12:00:00,34.7,0
2023/7/25 0:00,13:00:00,35.9,0
2023/7/25 0:00,14:00:00,35.7,0
2023/7/25 0:00,15:00:00,35.1,0
2023/7/25 0:00,16:00:00,34.7,0
2023/7/25 0:00,17:00:00,33.1,0
2023/7/25 0:00,18:00:00,31.2,0
2023/7/25 0:00,19:00:00,30.3,0
2023/7/25 0:00,20:00:00,29.6,0
2023/7/25 0:00,21:00:00,28.3,0
2023/7/25 0:00,22:00:00,27.6,0
2023/7/25 0:00,23:00:00,27.2,0
2023/7/26 0:00,0:00:00,26.8,0
2023/7/26 0:00,1:00:00,26.2,0
2023/7/26 0:00,2:00:00,25.9,0
2023/7/26 0:00,3:00:00,26,0
2023/7/26 0:00,4:00:00,26.3,0
2023/7/26 0:00,5:00:00,27.3,0
2023/7/26 0:00,6:00:00,27,0
2023/7/26 0:00,7:00:00,29.6,0
2023/7/26 0:00,8:00:00,31.1,0
2023/7/26 0:00,9:00:00,32.7,0
2023/7/26 0:00,10:00:00,34.3,0
2023/7/26 0:00,11:00:00,35.6,0
2023/7/26 0:00,12:00:00,35.8,0
2023/7/26 0:00,13:00:00,36.4,0
2023/7/26 0:00,14:00:00,37.1,0
2023/7/26 0:00,15:00:00,36.6,0
2023/7/26 0:00,16:00:00,35.1,0
2023/7/26 0:00,17:00:00,33.9,0
2023/7/26 0:00,18:00:00,32.2,0
2023/7/26 0:00,19:00:00,30.6,0
2023/7/26 0:00,20:00:00,29.9,0
2023/7/26 0:00,21:00:00,29.6,0
2023/7/26 0:00,22:00:00,28.9,0
2023/7/26 0:00,23:00:00,28.6,0
2023/7/27 0:00,0:00:00,27.8,0
2023/7/27 0:00,1:00:00,28.2,0
2023/7/27 0:00,2:00:00,28,0
2023/7/27 0:00,3:00:00,27.2,0
2023/7/27 0:00,4:00:00,27.2,0
2023/7/27 0:00,5:00:00,26.7,0
2023/7/27 0:00,6:00:00,27.7,0
2023/7/27 0:00,7:00:00,29.3,0
2023/7/27 0:00,8:00:00,30.3,0
2023/7/27 0:00,9:00:00,32.3,0
2023/7/27 0:00,10:00:00,33.5,0
2023/7/27 0:00,11:00:00,35.3,0
2023/7/27 0:00,12:00:00,35,0
2023/7/27 0:00,13:00:00,34.5,0
2023/7/27 0:00,14:00:00,35.4,0
2023/7/27 0:00,15:00:00,35.5,0
2023/7/27 0:00,16:00:00,33.9,0
2023/7/27 0:00,17:00:00,32.4,0
2023/7/27 0:00,18:00:00,31.2,0
2023/7/27 0:00,19:00:00,29.8,0
2023/7/27 0:00,20:00:00,29.2,0
2023/7/27 0:00,21:00:00,28.4,0
2023/7/27 0:00,22:00:00,28.1,0
2023/7/27 0:00,23:00:00,27.8,0
2023/7/28 0:00,0:00:00,27.7,0
2023/7/28 0:00,1:00:00,28,0
2023/7/28 0:00,2:00:00,27.5,0
2023/7/28 0:00,3:00:00,27.2,0
2023/7/28 0:00,4:00:00,27.1,0
2023/7/28 0:00,5:00:00,27,0
2023/7/28 0:00,6:00:00,27.7,0
2023/7/28 0:00,7:00:00,29.4,0
2023/7/28 0:00,8:00:00,31.3,0
2023/7/28 0:00,9:00:00,32.3,0
2023/7/28 0:00,10:00:00,32.8,0
2023/7/28 0:00,11:00:00,34.4,0
2023/7/28 0:00,12:00:00,35,0
2023/7/28 0:00,13:00:00,35.1,0
2023/7/28 0:00,14:00:00,34.5,0
2023/7/28 0:00,15:00:00,34.3,0
2023/7/28 0:00,16:00:00,33.4,0
2023/7/28 0:00,17:00:00,31.8,0
2023/7/28 0:00,18:00:00,30.3,0
2023/7/28 0:00,19:00:00,29.6,0
2023/7/28 0:00,20:00:00,28.7,0
2023/7/28 0:00,21:00:00,28.2,0
2023/7/28 0:00,22:00:00,27.6,0
2023/7/28 0:00,23:00:00,28,0
2023/7/29 0:00,0:00:00,27.5,0
2023/7/29 0:00,1:00:00,27.2,0
2023/7/29 0:00,2:00:00,26.5,0
2023/7/29 0:00,3:00:00,26.2,0
2023/7/29 0:00,4:00:00,26.5,0
2023/7/29 0:00,5:00:00,26.2,0
2023/7/29 0:00,6:00:00,26.9,0
2023/7/29 0:00,7:00:00,28.5,0
2023/7/29 0:00,8:00:00,30.4,0
2023/7/29 0:00,9:00:00,31.5,0
2023/7/29 0:00,10:00:00,32.6,0
2023/7/29 0:00,11:00:00,34,0
2023/7/29 0:00,12:00:00,33.7,0
2023/7/29 0:00,13:00:00,34.5,0
2023/7/29 0:00,14:00:00,35.5,0
2023/7/29 0:00,15:00:00,33.9,0
2023/7/29 0:00,16:00:00,33.3,0
2023/7/29 0:00,17:00:00,32,0
2023/7/29 0:00,18:00:00,30.3,0
2023/7/29 0:00,19:00:00,29.4,0
2023/7/29 0:00,20:00:00,28.7,0
2023/7/29 0:00,21:00:00,28.1,0
2023/7/29 0:00,22:00:00,27.9,0
2023/7/29 0:00,23:00:00,28.4,0
2023/7/30 0:00,0:00:00,27.7,0
2023/7/30 0:00,1:00:00,26.8,0
2023/7/30 0:00,2:00:00,26.9,0
2023/7/30 0:00,3:00:00,26.2,0
2023/7/30 0:00,4:00:00,26.7,0
2023/7/30 0:00,5:00:00,25.9,0
2023/7/30 0:00,6:00:00,27.1,0
2023/7/30 0:00,7:00:00,28.7,0
2023/7/30 0:00,8:00:00,30.6,0
2023/7/30 0:00,9:00:00,32.1,0
2023/7/30 0:00,10:00:00,33.7,0
2023/7/30 0:00,11:00:00,34.8,0
2023/7/30 0:00,12:00:00,34,0
2023/7/30 0:00,13:00:00,35,0
2023/7/30 0:00,14:00:00,35.9,0
2023/7/30 0:00,15:00:00,34.3,0
2023/7/30 0:00,16:00:00,33.4,0
2023/7/30 0:00,17:00:00,32,0
2023/7/30 0:00,18:00:00,30.5,0
2023/7/30 0:00,19:00:00,29.4,0
2023/7/30 0:00,20:00:00,29.1,0
2023/7/30 0:00,21:00:00,28.9,0
2023/7/30 0:00,22:00:00,28.9,0
2023/7/30 0:00,23:00:00,28.8,0
2023/7/31 0:00,0:00:00,28.5,0
2023/7/31 0:00,1:00:00,28.3,0
2023/7/31 0:00,2:00:00,28.1,0
2023/7/31 0:00,3:00:00,28,0
2023/7/31 0:00,4:00:00,27.8,0
2023/7/31 0:00,5:00:00,27.7,0
2023/7/31 0:00,6:00:00,28.3,0
2023/7/31 0:00,7:00:00,29.8,0
2023/7/31 0:00,8:00:00,31.8,0
2023/7/31 0:00,9:00:00,32.6,0
2023/7/31 0:00,10:00:00,34.1,0
2023/7/31 0:00,11:00:00,34.4,0
2023/7/31 0:00,12:00:00,35.3,0
2023/7/31 0:00,13:00:00,34.4,0
2023/7/31 0:00,14:00:00,34.7,0
2023/7/31 0:00,15:00:00,33.7,0
2023/7/31 0:00,16:00:00,31.8,0
2023/7/31 0:00,17:00:00,30.7,0
2023/7/31 0:00,18:00:00,30.2,0
2023/7/31 0:00,19:00:00,29.3,0
2023/7/31 0:00,20:00:00,29.4,0
2023/7/31 0:00,21:00:00,29,0
2023/7/31 0:00,22:00:00,28.8,0
2023/7/31 0:00,23:00:00,28.6,0
2023/8/1 0:00,0:00:00,29,0
2023/8/1 0:00,1:00:00,28.3,0
2023/8/1 0:00,2:00:00,28.9,0
2023/8/1 0:00,3:00:00,26.2,0.5
2023/8/1 0:00,4:00:00,26,1.5
2023/8/1 0:00,5:00:00,25.6,0
2023/8/1 0:00,6:00:00,25.8,0
2023/8/1 0:00,7:00:00,26.4,0
2023/8/1 0:00,8:00:00,27.4,0
2023/8/1 0:00,9:00:00,27.8,0
2023/8/1 0:00,10:00:00,30.5,0
2023/8/1 0:00,11:00:00,32.7,0
2023/8/1 0:00,12:00:00,28.6,0
2023/8/1 0:00,13:00:00,22.7,7
2023/8/1 0:00,14:00:00,22.6,3.5
2023/8/1 0:00,15:00:00,23.6,0
2023/8/1 0:00,16:00:00,23.3,0
2023/8/1 0:00,17:00:00,24.8,0
2023/8/1 0:00,18:00:00,23.7,0
2023/8/1 0:00,19:00:00,24,0
2023/8/1 0:00,20:00:00,24.8,0
2023/8/1 0:00,21:00:00,25.4,0
2023/8/1 0:00,22:00:00,24.9,0
2023/8/1 0:00,23:00:00,24.6,0
2023/8/2 0:00,0:00:00,24.7,0
2023/8/2 0:00,1:00:00,24.3,0
2023/8/2 0:00,2:00:00,24.3,0
2023/8/2 0:00,3:00:00,24.2,0
2023/8/2 0:00,4:00:00,24.4,0
2023/8/2 0:00,5:00:00,24.5,0
2023/8/2 0:00,6:00:00,25.4,0
2023/8/2 0:00,7:00:00,26,0
2023/8/2 0:00,8:00:00,28.5,0
2023/8/2 0:00,9:00:00,30,0
2023/8/2 0:00,10:00:00,30.8,0
2023/8/2 0:00,11:00:00,32.7,0
2023/8/2 0:00,12:00:00,34.3,0
2023/8/2 0:00,13:00:00,33.7,0
2023/8/2 0:00,14:00:00,33.9,0
2023/8/2 0:00,15:00:00,33.1,0
2023/8/2 0:00,16:00:00,32.2,0
2023/8/2 0:00,17:00:00,30.9,0
2023/8/2 0:00,18:00:00,29.9,0
2023/8/2 0:00,19:00:00,29.2,0
2023/8/2 0:00,20:00:00,28.6,0
2023/8/2 0:00,21:00:00,28.3,0
2023/8/2 0:00,22:00:00,28.4,0
2023/8/2 0:00,23:00:00,28.1,0
2023/8/3 0:00,0:00:00,28.1,0
2023/8/3 0:00,1:00:00,28,0
2023/8/3 0:00,2:00:00,28,0
2023/8/3 0:00,3:00:00,27.3,0
2023/8/3 0:00,4:00:00,27.2,0
2023/8/3 0:00,5:00:00,26.7,0
2023/8/3 0:00,6:00:00,27.3,0
2023/8/3 0:00,7:00:00,28.8,0
2023/8/3 0:00,8:00:00,30.6,0
2023/8/3 0:00,9:00:00,31.9,0
2023/8/3 0:00,10:00:00,33.6,0
2023/8/3 0:00,11:00:00,34.5,0
2023/8/3 0:00,12:00:00,33.1,0
2023/8/3 0:00,13:00:00,33.7,0
2023/8/3 0:00,14:00:00,33.9,0
2023/8/3 0:00,15:00:00,32.8,0
2023/8/3 0:00,16:00:00,33.1,0
2023/8/3 0:00,17:00:00,31.6,0
2023/8/3 0:00,18:00:00,30.8,0
2023/8/3 0:00,19:00:00,29.7,0
2023/8/3 0:00,20:00:00,29.3,0
2023/8/3 0:00,21:00:00,28.7,0
2023/8/3 0:00,22:00:00,28.4,0
2023/8/3 0:00,23:00:00,28.4,0
2023/8/4 0:00,0:00:00,28.2,0
2023/8/4 0:00,1:00:00,28.2,0
2023/8/4 0:00,2:00:00,27.7,0
2023/8/4 0:00,3:00:00,27.4,0
2023/8/4 0:00,4:00:00,27.5,0
2023/8/4 0:00,5:00:00,27,0
2023/8/4 0:00,6:00:00,27.5,0
2023/8/4 0:00,7:00:00,29.5,0
2023/8/4 0:00,8:00:00,31.1,0
2023/8/4 0:00,9:00:00,32.9,0
2023/8/4 0:00,10:00:00,34.4,0
2023/8/4 0:00,11:00:00,34.3,0
2023/8/4 0:00,12:00:00,35.1,0
2023/8/4 0:00,13:00:00,35.2,0
2023/8/4 0:00,14:00:00,35.5,0
2023/8/4 0:00,15:00:00,35.6,0
2023/8/4 0:00,16:00:00,34.3,0
2023/8/4 0:00,17:00:00,33.5,0
2023/8/4 0:00,18:00:00,32.5,0
2023/8/4 0:00,19:00:00,31.5,0
2023/8/4 0:00,20:00:00,31.1,0
2023/8/4 0:00,21:00:00,29.9,0
2023/8/4 0:00,22:00:00,29.7,0
2023/8/4 0:00,23:00:00,29.3,0
2023/8/5 0:00,0:00:00,29.3,0
2023/8/5 0:00,1:00:00,28.6,0
2023/8/5 0:00,2:00:00,28.3,0
2023/8/5 0:00,3:00:00,28.3,0
2023/8/5 0:00,4:00:00,28.5,0
2023/8/5 0:00,5:00:00,28.4,0
2023/8/5 0:00,6:00:00,28.4,0
2023/8/5 0:00,7:00:00,29.2,0
2023/8/5 0:00,8:00:00,31,0
2023/8/5 0:00,9:00:00,32.4,0
2023/8/5 0:00,10:00:00,33.4,0
2023/8/5 0:00,11:00:00,34.6,0
2023/8/5 0:00,12:00:00,34.1,0
2023/8/5 0:00,13:00:00,33.6,0
2023/8/5 0:00,14:00:00,33.8,0
2023/8/5 0:00,15:00:00,32.8,0
2023/8/5 0:00,16:00:00,32,0
2023/8/5 0:00,17:00:00,30.9,0
2023/8/5 0:00,18:00:00,29.7,0
2023/8/5 0:00,19:00:00,29.2,0
2023/8/5 0:00,20:00:00,28.9,0
2023/8/5 0:00,21:00:00,28.8,0
2023/8/5 0:00,22:00:00,28.5,0
2023/8/5 0:00,23:00:00,28.4,0
2023/8/6 0:00,0:00:00,28.3,0
2023/8/6 0:00,1:00:00,28,0
2023/8/6 0:00,2:00:00,27.8,0
2023/8/6 0:00,3:00:00,27.7,0
2023/8/6 0:00,4:00:00,27.5,0
2023/8/6 0:00,5:00:00,27.3,0
2023/8/6 0:00,6:00:00,27.7,0
2023/8/6 0:00,7:00:00,29.4,0
2023/8/6 0:00,8:00:00,29.6,0
2023/8/6 0:00,9:00:00,31.6,0
2023/8/6 0:00,10:00:00,30.2,0
2023/8/6 0:00,11:00:00,32.9,0
2023/8/6 0:00,12:00:00,33.3,0
2023/8/6 0:00,13:00:00,31.6,0
2023/8/6 0:00,14:00:00,31.3,0
2023/8/6 0:00,15:00:00,28.5,0
2023/8/6 0:00,16:00:00,27.7,1
2023/8/6 0:00,17:00:00,27.1,3
2023/8/6 0:00,18:00:00,26.4,0
2023/8/6 0:00,19:00:00,26.9,0
2023/8/6 0:00,20:00:00,26.6,0
2023/8/6 0:00,21:00:00,27.3,0
2023/8/6 0:00,22:00:00,27.2,0
2023/8/6 0:00,23:00:00,26.8,0
2023/8/7 0:00,0:00:00,26.3,0
2023/8/7 0:00,1:00:00,26.2,0
2023/8/7 0:00,2:00:00,26.2,0
2023/8/7 0:00,3:00:00,26.4,0
2023/8/7 0:00,4:00:00,26.6,0
2023/8/7 0:00,5:00:00,26.4,0
2023/8/7 0:00,6:00:00,27.2,0
2023/8/7 0:00,7:00:00,28.2,0
2023/8/7 0:00,8:00:00,29.2,0
2023/8/7 0:00,9:00:00,30.9,0
2023/8/7 0:00,10:00:00,31.2,0
2023/8/7 0:00,11:00:00,32.1,0
2023/8/7 0:00,12:00:00,33.2,0
2023/8/7 0:00,13:00:00,32.6,0
2023/8/7 0:00,14:00:00,31.7,0
2023/8/7 0:00,15:00:00,32.7,0
2023/8/7 0:00,16:00:00,32.3,0
2023/8/7 0:00,17:00:00,30.7,0
2023/8/7 0:00,18:00:00,30,0
2023/8/7 0:00,19:00:00,29.3,0
2023/8/7 0:00,20:00:00,29.2,0
2023/8/7 0:00,21:00:00,28.9,0
2023/8/7 0:00,22:00:00,28.5,0
2023/8/7 0:00,23:00:00,28.3,0
2023/8/8 0:00,0:00:00,28.4,0
2023/8/8 0:00,1:00:00,27.9,0
2023/8/8 0:00,2:00:00,28,0
2023/8/8 0:00,3:00:00,27.4,0
2023/8/8 0:00,4:00:00,27.9,0
2023/8/8 0:00,5:00:00,27.1,0
2023/8/8 0:00,6:00:00,27.7,0
2023/8/8 0:00,7:00:00,29.3,0
2023/8/8 0:00,8:00:00,29.8,0
2023/8/8 0:00,9:00:00,30.2,0
2023/8/8 0:00,10:00:00,31.3,0
2023/8/8 0:00,11:00:00,34.2,0
2023/8/8 0:00,12:00:00,33.8,0
2023/8/8 0:00,13:00:00,33.4,0
2023/8/8 0:00,14:00:00,33.8,0
2023/8/8 0:00,15:00:00,32,0
2023/8/8 0:00,16:00:00,33.3,0
2023/8/8 0:00,17:00:00,31.7,0
2023/8/8 0:00,18:00:00,31.4,0
2023/8/8 0:00,19:00:00,30.7,0
2023/8/8 0:00,20:00:00,29.7,0
2023/8/8 0:00,21:00:00,28.9,0
2023/8/8 0:00,22:00:00,28.6,0
2023/8/8 0:00,23:00:00,27.4,0.5
2023/8/9 0:00,0:00:00,26.9,0.5
2023/8/9 0:00,1:00:00,27.1,0
2023/8/9 0:00,2:00:00,27.5,0
2023/8/9 0:00,3:00:00,27.7,0
2023/8/9 0:00,4:00:00,27.4,0
2023/8/9 0:00,5:00:00,27.8,0
2023/8/9 0:00,6:00:00,28.1,0
2023/8/9 0:00,7:00:00,28.8,0
2023/8/9 0:00,8:00:00,29.4,0
2023/8/9 0:00,9:00:00,29,0
2023/8/9 0:00,10:00:00,31.6,0
2023/8/9 0:00,11:00:00,30.3,2
2023/8/9 0:00,12:00:00,29,0.5
2023/8/9 0:00,13:00:00,28.5,1
2023/8/9 0:00,14:00:00,29.2,0
2023/8/9 0:00,15:00:00,30.3,0
2023/8/9 0:00,16:00:00,26.7,4.5
2023/8/9 0:00,17:00:00,27.2,0
2023/8/9 0:00,18:00:00,27.2,0
2023/8/9 0:00,19:00:00,27.4,0
2023/8/9 0:00,20:00:00,27.2,0
2023/8/9 0:00,21:00:00,27.6,0
2023/8/9 0:00,22:00:00,27.7,0
2023/8/9 0:00,23:00:00,27.5,0
2023/8/10 0:00,0:00:00,27.5,0
2023/8/10 0:00,1:00:00,26.9,0
2023/8/10 0:00,2:00:00,27.1,0
2023/8/10 0:00,3:00:00,27.1,0
2023/8/10 0:00,4:00:00,26.9,0
2023/8/10 0:00,5:00:00,26.8,0
2023/8/10 0:00,6:00:00,27.4,0
2023/8/10 0:00,7:00:00,28,0
2023/8/10 0:00,8:00:00,29.3,0
2023/8/10 0:00,9:00:00,30,0
2023/8/10 0:00,10:00:00,31.4,0
2023/8/10 0:00,11:00:00,32.3,0
2023/8/10 0:00,12:00:00,31.6,0
2023/8/10 0:00,13:00:00,32.5,0
2023/8/10 0:00,14:00:00,33.1,0
2023/8/10 0:00,15:00:00,33.9,0
2023/8/10 0:00,16:00:00,32.3,0
2023/8/10 0:00,17:00:00,31,0
2023/8/10 0:00,18:00:00,30.1,0
2023/8/10 0:00,19:00:00,29.3,0
2023/8/10 0:00,20:00:00,28.7,0
2023/8/10 0:00,21:00:00,28.4,0
2023/8/10 0:00,22:00:00,28.3,0
2023/8/10 0:00,23:00:00,28.2,0
2023/8/11 0:00,0:00:00,28,0
2023/8/11 0:00,1:00:00,27.5,0
2023/8/11 0:00,2:00:00,27.1,0
2023/8/11 0:00,3:00:00,27,0
2023/8/11 0:00,4:00:00,27.1,0
2023/8/11 0:00,5:00:00,26.7,0
2023/8/11 0:00,6:00:00,27.1,0
2023/8/11 0:00,7:00:00,28.6,0
2023/8/11 0:00,8:00:00,29.1,0
2023/8/11 0:00,9:00:00,30.7,0
2023/8/11 0:00,10:00:00,32.1,0
2023/8/11 0:00,11:00:00,31.9,0
2023/8/11 0:00,12:00:00,32.2,0
2023/8/11 0:00,13:00:00,33.8,0
2023/8/11 0:00,14:00:00,33.8,0
2023/8/11 0:00,15:00:00,33.5,0
2023/8/11 0:00,16:00:00,32.4,0
2023/8/11 0:00,17:00:00,31.1,0
2023/8/11 0:00,18:00:00,29.8,0
2023/8/11 0:00,19:00:00,28.8,0
2023/8/11 0:00,20:00:00,28.1,0
2023/8/11 0:00,21:00:00,27.5,0
2023/8/11 0:00,22:00:00,27.5,0
2023/8/11 0:00,23:00:00,27.6,0
2023/8/12 0:00,0:00:00,27.3,0
2023/8/12 0:00,1:00:00,27,0
2023/8/12 0:00,2:00:00,26.8,0
2023/8/12 0:00,3:00:00,26.2,0
2023/8/12 0:00,4:00:00,26.5,0
2023/8/12 0:00,5:00:00,26.4,0
2023/8/12 0:00,6:00:00,26.9,0
2023/8/12 0:00,7:00:00,28,0
2023/8/12 0:00,8:00:00,28.8,0
2023/8/12 0:00,9:00:00,31.1,0
2023/8/12 0:00,10:00:00,32.1,0
2023/8/12 0:00,11:00:00,30.8,0
2023/8/12 0:00,12:00:00,33.6,0
2023/8/12 0:00,13:00:00,33.5,0
2023/8/12 0:00,14:00:00,34.7,0
2023/8/12 0:00,15:00:00,34,0
2023/8/12 0:00,16:00:00,33.1,0
2023/8/12 0:00,17:00:00,31.4,0
2023/8/12 0:00,18:00:00,30.7,0
2023/8/12 0:00,19:00:00,29.9,0
2023/8/12 0:00,20:00:00,29.3,0
2023/8/12 0:00,21:00:00,28.6,0
2023/8/12 0:00,22:00:00,28,0
2023/8/12 0:00,23:00:00,26.9,0
2023/8/13 0:00,0:00:00,27.3,0
2023/8/13 0:00,1:00:00,27.7,0
2023/8/13 0:00,2:00:00,27.7,0
2023/8/13 0:00,3:00:00,27,0
2023/8/13 0:00,4:00:00,26.8,0.5
2023/8/13 0:00,5:00:00,25.9,6
2023/8/13 0:00,6:00:00,26.2,0
2023/8/13 0:00,7:00:00,26.5,0
2023/8/13 0:00,8:00:00,26.6,0
2023/8/13 0:00,9:00:00,27.6,0
2023/8/13 0:00,10:00:00,29.6,0
2023/8/13 0:00,11:00:00,28.8,4
2023/8/13 0:00,12:00:00,29.7,0
2023/8/13 0:00,13:00:00,28.9,0.5
2023/8/13 0:00,14:00:00,31.9,0
2023/8/13 0:00,15:00:00,27.9,4
2023/8/13 0:00,16:00:00,26.4,28
2023/8/13 0:00,17:00:00,27.4,1.5
2023/8/13 0:00,18:00:00,26.8,3
2023/8/13 0:00,19:00:00,26.6,0.5
2023/8/13 0:00,20:00:00,26.7,0
2023/8/13 0:00,21:00:00,26.3,0.5
2023/8/13 0:00,22:00:00,26.1,0
2023/8/13 0:00,23:00:00,26.5,0
2023/8/14 0:00,0:00:00,26.4,0
2023/8/14 0:00,1:00:00,26.5,0
2023/8/14 0:00,2:00:00,26.4,0
2023/8/14 0:00,3:00:00,26.7,0.5
2023/8/14 0:00,4:00:00,26.3,4.5
2023/8/14 0:00,5:00:00,26.5,1.5
2023/8/14 0:00,6:00:00,26.4,0
2023/8/14 0:00,7:00:00,27,0
2023/8/14 0:00,8:00:00,28.3,0
2023/8/14 0:00,9:00:00,29,0
2023/8/14 0:00,10:00:00,29.6,0.5
2023/8/14 0:00,11:00:00,27.4,8
2023/8/14 0:00,12:00:00,29.5,7.5
2023/8/14 0:00,13:00:00,30.2,0
2023/8/14 0:00,14:00:00,31.3,0
2023/8/14 0:00,15:00:00,31.8,0
2023/8/14 0:00,16:00:00,31.2,0
2023/8/14 0:00,17:00:00,30.4,0
2023/8/14 0:00,18:00:00,29.6,0
2023/8/14 0:00,19:00:00,29.2,0
2023/8/14 0:00,20:00:00,29,0
2023/8/14 0:00,21:00:00,28.8,0
2023/8/14 0:00,22:00:00,28.7,0
2023/8/14 0:00,23:00:00,28.5,0
2023/8/15 0:00,0:00:00,28.4,0
2023/8/15 0:00,1:00:00,27.5,0
2023/8/15 0:00,2:00:00,27.3,0.5
2023/8/15 0:00,3:00:00,26.5,12
2023/8/15 0:00,4:00:00,26.9,0
2023/8/15 0:00,5:00:00,26.7,1.5
2023/8/15 0:00,6:00:00,26.9,0
2023/8/15 0:00,7:00:00,27.9,0
2023/8/15 0:00,8:00:00,28.4,0
2023/8/15 0:00,9:00:00,28.4,0
2023/8/15 0:00,10:00:00,29.1,0
2023/8/15 0:00,11:00:00,30.7,0
2023/8/15 0:00,12:00:00,31.1,0
2023/8/15 0:00,13:00:00,32.2,0
2023/8/15 0:00,14:00:00,31.9,0
2023/8/15 0:00,15:00:00,31.6,0
2023/8/15 0:00,16:00:00,31.3,0
2023/8/15 0:00,17:00:00,29.9,0
2023/8/15 0:00,18:00:00,29.3,0
2023/8/15 0:00,19:00:00,28.8,0
2023/8/15 0:00,20:00:00,25.8,0.5
2023/8/15 0:00,21:00:00,26.8,0
2023/8/15 0:00,22:00:00,26.9,0
2023/8/15 0:00,23:00:00,27.8,0
2023/8/16 0:00,0:00:00,27.6,0
2023/8/16 0:00,1:00:00,26.2,4
2023/8/16 0:00,2:00:00,25.9,0.5
2023/8/16 0:00,3:00:00,25.9,0
2023/8/16 0:00,4:00:00,26,0
2023/8/16 0:00,5:00:00,25.8,0
2023/8/16 0:00,6:00:00,26.5,0
2023/8/16 0:00,7:00:00,27.5,0
2023/8/16 0:00,8:00:00,28.7,0
2023/8/16 0:00,9:00:00,29,0
2023/8/16 0:00,10:00:00,29.4,0
2023/8/16 0:00,11:00:00,30,0
2023/8/16 0:00,12:00:00,31.6,0
2023/8/16 0:00,13:00:00,30,0
2023/8/16 0:00,14:00:00,29.3,0
2023/8/16 0:00,15:00:00,28.8,0
2023/8/16 0:00,16:00:00,29.1,0
2023/8/16 0:00,17:00:00,28.9,0
2023/8/16 0:00,18:00:00,28.4,0
2023/8/16 0:00,19:00:00,28.3,0
2023/8/16 0:00,20:00:00,28.3,0
2023/8/16 0:00,21:00:00,28,0
2023/8/16 0:00,22:00:00,27.9,0
2023/8/16 0:00,23:00:00,28.1,0
2023/8/17 0:00,0:00:00,27.8,0
2023/8/17 0:00,1:00:00,27.7,0
